pl_name,hostname,ra,dec,discoverymethod,disc_year,sy_dist
"HD 191939 d","HD 191939",302.0256247,66.8503014,"Transit",2020,53.60890000
"HD 191939 e","HD 191939",302.0256247,66.8503014,"Radial Velocity",2022,53.60890000
"HD 191939 f","HD 191939",302.0256247,66.8503014,"Radial Velocity",2022,53.60890000
"HD 191939 g","HD 191939",302.0256247,66.8503014,"Radial Velocity",2022,53.60890000
"HD 192263 b","HD 192263",303.4990864,-0.8657574,"Radial Velocity",1999,19.63590000
"HD 192310 b","HD 192310",303.8284712,-27.0337556,"Radial Velocity",2011,8.79687000
"HD 192310 c","HD 192310",303.8284712,-27.0337556,"Radial Velocity",2011,8.79687000
"HD 192699 b","HD 192699",304.0248392,4.5805708,"Radial Velocity",2007,71.86270000
"HD 194490 b","HD 194490",306.9980087,-51.6644646,"Radial Velocity",2022,80.23490000
"HD 195019 b","HD 195019",307.0792427,18.7692509,"Radial Velocity",1998,37.66810000
"HD 196050 b","HD 196050",309.4637796,-60.6347649,"Radial Velocity",2002,50.67420000
"HD 196067 b","HD 196067",310.4364195,-75.3514992,"Radial Velocity",2012,39.93460000
"HD 196067 c","HD 196067",310.4364195,-75.3514992,"Radial Velocity",2025,39.93460000
"HD 19615 b","HD 19615",48.7813299,73.8680150,"Radial Velocity",2022,265.15500000
"HD 196885 A b","HD 196885 A",309.9664609,11.2500236,"Radial Velocity",2007,34.16920000
"HD 197037 b","HD 197037",309.8869681,42.2475930,"Radial Velocity",2012,33.19440000
"HD 199509 b","HD 199509",317.3445632,-82.0274926,"Radial Velocity",2022,24.30560000
"HD 19994 b","HD 19994",48.1943193,-1.1963955,"Radial Velocity",2003,22.52420000
"HD 20003 b","HD 20003",46.9090081,-72.3219221,"Radial Velocity",2019,41.83160000
"HD 20003 c","HD 20003",46.9090081,-72.3219221,"Radial Velocity",2019,41.83160000
"HD 200964 b","HD 200964",316.6664183,3.8033357,"Radial Velocity",2010,72.59220000
"HD 200964 c","HD 200964",316.6664183,3.8033357,"Radial Velocity",2010,72.59220000
"HD 202206 c","HD 202206",318.7405221,-20.7897284,"Radial Velocity",2004,45.96650000
"HD 202696 b","HD 202696",319.2250346,27.2582799,"Radial Velocity",2019,188.54600000
"HD 202696 c","HD 202696",319.2250346,27.2582799,"Radial Velocity",2019,188.54600000
"HD 202772 A b","HD 202772 A",319.6995877,-26.6163743,"Transit",2019,161.49800000
"HD 203030 b","HD 203030",319.7432238,26.2305846,"Imaging",2006,39.25030000
"HD 20329 b","HD 20329",49.1781240,15.6563542,"Transit",2022,63.67960000
"HD 203387 b","HD 203387",320.5617820,-16.8345229,"Radial Velocity",2022,61.74770000
"HD 203387 c","HD 203387",320.5617820,-16.8345229,"Radial Velocity",2022,61.74770000
"HD 2039 b","HD 2039",6.0851069,-56.6499880,"Radial Velocity",2002,85.69220000
"HD 204313 b","HD 204313",322.0510568,-21.7274194,"Radial Velocity",2010,47.79450000
"HD 204313 c","HD 204313",322.0510568,-21.7274194,"Radial Velocity",2015,47.79450000
"HD 204313 e","HD 204313",322.0510568,-21.7274194,"Radial Velocity",2022,47.79450000
"HD 204941 b","HD 204941",323.0966714,-20.9579570,"Radial Velocity",2011,28.71650000
"HD 205158 b","HD 205158",323.9186227,-59.6933144,"Radial Velocity",2022,86.61590000
"HD 205739 b","HD 205739",324.5351273,-31.7378373,"Radial Velocity",2008,92.50870000
"HD 206255 b","HD 206255",325.5917768,-50.0935884,"Radial Velocity",2019,75.23630000
"HD 206610 b","HD 206610",325.8537599,-7.4082451,"Radial Velocity",2009,147.19200000
"HD 206893 b","HD 206893",326.3416874,-12.7833522,"Imaging",2021,40.75830000
"HD 206893 c","HD 206893",326.3416874,-12.7833522,"Imaging",2022,40.75830000
"HD 207496 b","HD 207496",328.7181708,-77.3388025,"Transit",2023,23.60600000
"HD 20781 b","HD 20781",50.0139757,-28.7841175,"Radial Velocity",2019,35.97150000
"HD 20781 c","HD 20781",50.0139757,-28.7841175,"Radial Velocity",2019,35.97150000
"HD 20781 d","HD 20781",50.0139757,-28.7841175,"Radial Velocity",2019,35.97150000
"HD 20781 e","HD 20781",50.0139757,-28.7841175,"Radial Velocity",2019,35.97150000
"HD 20782 b","HD 20782",50.0166232,-28.8543535,"Radial Velocity",2006,35.98640000
"HD 207832 b","HD 207832",328.1517893,-26.0271749,"Radial Velocity",2012,58.92910000
"HD 207832 c","HD 207832",328.1517893,-26.0271749,"Radial Velocity",2012,58.92910000
"HD 207897 b","HD 207897",325.2016451,84.3337613,"Transit",2021,28.29380000
"HD 20794 b","HD 20794",49.9997666,-43.0666533,"Radial Velocity",2011,6.00278000
"HD 20794 d","HD 20794",49.9997666,-43.0666533,"Radial Velocity",2011,6.00278000
"HD 20794 e","HD 20794",49.9997666,-43.0666533,"Radial Velocity",2017,6.00278000
"HD 20794 f","HD 20794",49.9997666,-43.0666533,"Radial Velocity",2025,6.00278000
"HD 208487 b","HD 208487",329.3332489,-37.7641354,"Radial Velocity",2004,45.14700000
"HD 208527 b","HD 208527",329.0999413,21.2399220,"Radial Velocity",2012,312.20200000
"HD 20868 b","HD 20868",50.1794053,-33.7296900,"Radial Velocity",2008,47.72230000
"HD 208897 b","HD 208897",329.7490639,19.0201591,"Radial Velocity",2017,67.48720000
"HD 209458 b","HD 209458",330.7950219,18.8842419,"Radial Velocity",1999,48.30160000
"HD 210193 b","HD 210193",332.3951324,-41.2252050,"Radial Velocity",2019,42.20290000
"HD 210277 b","HD 210277",332.3748117,-7.5505962,"Radial Velocity",1998,21.29850000
"HD 210702 b","HD 210702",332.9638643,16.0404806,"Radial Velocity",2007,54.19630000
"HD 211403 b","HD 211403",333.8158177,58.2755601,"Radial Velocity",2021,83.09190000
"HD 211810 b","HD 211810",334.5286724,61.1349912,"Radial Velocity",2018,64.63530000
"HD 211970 b","HD 211970",335.5661579,-54.5596006,"Radial Velocity",2019,13.12770000
"HD 212301 b","HD 212301",336.8803957,-77.7183219,"Radial Velocity",2005,54.23040000
"HD 212771 b","HD 212771",336.7624130,-17.2641046,"Radial Velocity",2009,111.15500000
"HD 213240 b","HD 213240",337.7506266,-49.4341037,"Radial Velocity",2001,40.87070000
"HD 213472 b","HD 213472",337.7069969,40.7222277,"Radial Velocity",2021,64.45270000
"HD 213519 b","HD 213519",337.7727845,45.1452472,"Radial Velocity",2022,41.00140000
"HD 213885 b","HD 213885",338.9837166,-59.8648290,"Transit",2019,48.08830000
"HD 213885 c","HD 213885",338.9837166,-59.8648290,"Radial Velocity",2019,48.08830000
"HD 21411 b","HD 21411",51.5474155,-30.6168403,"Radial Velocity",2019,29.13280000
"HD 214823 b","HD 214823",340.0832062,31.7875183,"Radial Velocity",2016,101.36800000
"HD 215152 b","HD 215152",340.8380941,-6.4020685,"Radial Velocity",2018,21.59740000
"HD 215152 c","HD 215152",340.8380941,-6.4020685,"Radial Velocity",2018,21.59740000
"HD 215152 d","HD 215152",340.8380941,-6.4020685,"Radial Velocity",2018,21.59740000
"HD 215152 e","HD 215152",340.8380941,-6.4020685,"Radial Velocity",2018,21.59740000
"HD 21520 b","HD 21520",51.6403449,-43.6136649,"Transit",2024,79.20800000
"HD 215497 b","HD 215497",341.6527140,-56.5997984,"Radial Velocity",2009,40.54680000
"HD 215497 c","HD 215497",341.6527140,-56.5997984,"Radial Velocity",2009,40.54680000
"HD 216435 b","HD 216435",343.4094703,-48.5986332,"Radial Velocity",2002,32.98340000
"HD 216437 b","HD 216437",343.6639631,-70.0733957,"Radial Velocity",2002,26.69020000
"HD 216520 b","HD 216520",341.8768719,83.6975307,"Radial Velocity",2020,19.55200000
"HD 216520 c","HD 216520",341.8768719,83.6975307,"Radial Velocity",2020,19.55200000
"HD 216536 b","HD 216536",343.2665641,44.4777303,"Radial Velocity",2015,376.23300000
"HD 216770 b","HD 216770",343.9748751,-26.6595286,"Radial Velocity",2003,36.66250000
"HD 21693 b","HD 21693",51.8040469,-58.3232726,"Radial Velocity",2019,33.25500000
"HD 21693 c","HD 21693",51.8040469,-58.3232726,"Radial Velocity",2019,33.25500000
"HD 217107 b","HD 217107",344.5647243,-2.3954489,"Radial Velocity",1998,20.06190000
"HD 217107 c","HD 217107",344.5647243,-2.3954489,"Radial Velocity",2005,20.06190000
"HD 21749 c","GJ 143",51.7501882,-63.5001660,"Transit",2019,16.32000000
"HD 217786 b","HD 217786",345.7838088,-0.4303594,"Radial Velocity",2011,55.48470000
"HD 217786 c","HD 217786",345.7838088,-0.4303594,"Radial Velocity",2022,55.48470000
"HD 217958 b","HD 217958",346.1365770,-25.6917758,"Radial Velocity",2022,61.79570000
"HD 218566 b","HD 218566",347.2974170,-2.2611645,"Radial Velocity",2010,28.82740000
"HD 219077 b","HD 219077",348.5319387,-62.7018297,"Radial Velocity",2012,29.18640000
"HD 219134 b","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219134 c","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219134 d","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219134 f","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219134 g","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219134 h","HD 219134",348.3372026,57.1696255,"Radial Velocity",2015,6.53127000
"HD 219139 b","HD 219139",348.3604055,11.0649832,"Radial Velocity",2021,104.93500000
"HD 219415 b","HD 219415",348.7243579,56.7303001,"Radial Velocity",2012,165.18400000
"HD 219666 b","HD 219666",349.5592665,-56.9039857,"Transit",2018,94.17190000
"HD 219828 b","HD 219828",349.6947029,18.6457524,"Radial Velocity",2007,73.11400000
"HD 219828 c","HD 219828",349.6947029,18.6457524,"Radial Velocity",2016,73.11400000
"HD 220074 b","HD 220074",350.0599827,61.9701062,"Radial Velocity",2012,324.54000000
"HD 220197 b","HD 220197",350.4946927,16.6323305,"Radial Velocity",2018,64.41100000
"HD 220689 b","HD 220689",351.4707282,-20.6167923,"Radial Velocity",2012,46.87780000
"HD 220773 b","HD 220773",351.6144715,8.6428871,"Radial Velocity",2011,50.51030000
"HD 220842 b","HD 220842",351.6534162,56.8871415,"Radial Velocity",2016,64.64980000
"HD 221287 b","HD 221287",352.8362230,-58.2097540,"Radial Velocity",2007,55.92310000
"HD 221416 b","HD 221416",353.0331863,-21.8012007,"Transit",2019,95.54830000
"HD 221420 b","HD 221420",353.3319001,-77.3853286,"Radial Velocity",2019,31.14150000
"HD 221585 b","HD 221585",353.2293802,63.1556146,"Radial Velocity",2016,55.85350000
"HD 222076 b","HD 222076",354.5319820,-70.9032461,"Radial Velocity",2016,91.15380000
"HD 222155 b","HD 222155",354.5025617,48.9960191,"Radial Velocity",2011,50.60780000
"HD 222237 b","HD 222237",354.9078642,-72.7253271,"Radial Velocity",2024,11.44690000
"HD 222582 b","HD 222582",355.4640788,-5.9862379,"Radial Velocity",1999,42.15860000
"HD 224018 b","HD 224018",358.6390056,-4.7233362,"Radial Velocity",2025,105.48000000
"HD 224018 c","HD 224018",358.6390056,-4.7233362,"Transit",2025,105.48000000
"HD 224018 d","HD 224018",358.6390056,-4.7233362,"Transit",2025,105.48000000
"HD 224538 b","HD 224538",359.7164302,-61.5868613,"Radial Velocity",2016,79.06080000
"HD 224693 b","HD 224693",359.9749837,-22.4279999,"Radial Velocity",2006,93.50150000
"HD 22496 b","HD 22496",53.7565398,-48.4178173,"Radial Velocity",2021,13.59560000
"HD 22532 b","HD 22532",53.8148478,-49.4172669,"Radial Velocity",2022,161.18300000
"HD 22781 b","HD 22781",55.2065581,31.8258855,"Radial Velocity",2011,32.60340000
"HD 22946 d","HD 22946",54.8195380,-42.7630276,"Transit",2023,62.77920000
"HD 23079 b","HD 23079",54.9281897,-52.9162344,"Radial Velocity",2001,33.45910000
"HD 23079 c","HD 23079",54.9281897,-52.9162344,"Radial Velocity",2025,33.45910000
"HD 23127 b","HD 23127",54.8491271,-60.0772290,"Radial Velocity",2006,93.85550000
"HD 231701 b","HD 231701",293.0176220,16.4743566,"Radial Velocity",2007,108.87700000
"HD 233604 b","HD 233604",137.4535054,53.5682016,"Radial Velocity",2013,847.05800000
"HD 233832 b","HD 233832",171.5196515,50.3763099,"Radial Velocity",2018,58.74200000
"HD 23472 b","HD 23472",55.4590314,-62.7672667,"Transit",2019,39.03410000
"HD 23472 c","HD 23472",55.4590314,-62.7672667,"Transit",2019,39.03410000
"HD 23472 d","HD 23472",55.4590314,-62.7672667,"Transit",2022,39.03410000
"HD 23472 e","HD 23472",55.4590314,-62.7672667,"Transit",2022,39.03410000
"HD 23472 f","HD 23472",55.4590314,-62.7672667,"Transit",2022,39.03410000
"HD 235088 b","HD 235088",300.6154535,53.3774418,"Transit",2023,41.17060000
"HD 23596 b","HD 23596",57.0018601,40.5307308,"Radial Velocity",2003,52.00180000
"HD 238090 b","HD 238090",183.0886375,54.4861530,"Radial Velocity",2020,15.23540000
"HD 238914 b","HD 238914",279.5842102,59.2538819,"Radial Velocity",2018,519.45200000
"HD 240210 b","HD 240210",347.6219227,57.0294818,"Radial Velocity",2009,372.40500000
"HD 240237 b","HD 240237",348.9259334,58.0432233,"Radial Velocity",2011,933.37700000
"HD 24040 b","HD 24040",57.5962104,17.4752873,"Radial Velocity",2006,46.62240000
"HD 24040 c","HD 24040",57.5962104,17.4752873,"Radial Velocity",2021,46.62240000
"HD 24064 b","HD 24064",59.1510071,74.0800789,"Radial Velocity",2015,300.24700000
"HD 24085 b","HD 24085",56.2563447,-70.0245193,"Radial Velocity",2019,54.90040000
"HD 25015 b","HD 25015",59.4335463,-20.2673347,"Radial Velocity",2019,37.43300000
"HD 25171 b","HD 25171",58.9574779,-65.1863239,"Radial Velocity",2010,55.61460000
"HD 25463 b","HD 25463",60.7483361,9.2077676,"Transit",2023,45.61810000
"HD 25463 c","HD 25463",60.7483361,9.2077676,"Transit",2023,45.61810000
"HD 25723 b","HD 25723",61.0947182,-12.7922241,"Radial Velocity",2020,114.81600000
"HD 25912 b","HD 25912",60.9074988,-51.9315058,"Radial Velocity",2022,49.16610000
"HD 25912 c","HD 25912",60.9074988,-51.9315058,"Radial Velocity",2022,49.16610000
"HD 260655 b","HD 260655",99.2915429,17.5662696,"Transit",2022,10.00550000
"HD 260655 c","HD 260655",99.2915429,17.5662696,"Transit",2022,10.00550000
"HD 26161 b","HD 26161",62.4122255,31.6524346,"Radial Velocity",2021,40.91280000
"HD 2638 b","HD 2638",7.4990038,-5.7649600,"Radial Velocity",2005,54.96210000
"HD 2685 b","HD 2685",7.3289156,-76.3040320,"Transit",2019,196.85200000
"HD 27442 b","HD 27442",64.1205476,-59.3028771,"Radial Velocity",2000,18.27040000
"HD 27631 b","HD 27631",64.9392168,-41.9606604,"Radial Velocity",2012,50.28620000
"HD 27894 b","HD 27894",65.1975693,-59.4096776,"Radial Velocity",2005,43.82140000
"HD 27894 c","HD 27894",65.1975693,-59.4096776,"Radial Velocity",2017,43.82140000
"HD 27894 d","HD 27894",65.1975693,-59.4096776,"Radial Velocity",2017,43.82140000
"HD 27969 b","HD 27969",66.7068364,42.9087200,"Radial Velocity",2021,67.93280000
"HD 28109 b","HD 28109",65.2383065,-68.1026875,"Transit",2022,139.61100000
"HD 28109 c","HD 28109",65.2383065,-68.1026875,"Transit",2022,139.61100000
"HD 28109 d","HD 28109",65.2383065,-68.1026875,"Transit",2022,139.61100000
"HD 28185 b","HD 28185",66.6100461,-10.5510754,"Radial Velocity",2001,39.38090000
"HD 28185 c","HD 28185",66.6100461,-10.5510754,"Radial Velocity",2022,39.38090000
"HD 28192 b","HD 28192",66.7032517,-1.7244842,"Radial Velocity",2022,49.80630000
"HD 28254 b","HD 28254",66.2108141,-50.6228081,"Radial Velocity",2010,55.28840000
"HD 284149 AB b","HD 284149 A",61.6616887,20.3030344,"Imaging",2017,117.80700000
"HD 28471 b","HD 28471",66.2875166,-64.0786861,"Radial Velocity",2025,43.64550000
"HD 28471 c","HD 28471",66.2875166,-64.0786861,"Radial Velocity",2025,43.64550000
"HD 28471 d","HD 28471",66.2875166,-64.0786861,"Radial Velocity",2025,43.64550000
"HD 285507 b","HD 285507",61.7556630,15.3349441,"Radial Velocity",2013,45.02930000
"HD 285968 b","HD 285968",70.7353853,18.9533580,"Radial Velocity",2008,9.47045000
"HD 28678 b","HD 28678",67.8560643,4.5752495,"Radial Velocity",2011,189.90800000
"HD 29021 b","HD 29021",69.4681379,60.6762985,"Radial Velocity",2017,30.99390000
"HD 290327 b","HD 290327",80.8399887,-2.2780391,"Radial Velocity",2009,56.43300000
"HD 29399 b","HD 29399",68.3903471,-62.8237576,"Radial Velocity",2022,44.15180000
"HD 2952 b","HD 2952",8.2938367,54.8948177,"Radial Velocity",2013,110.10300000
"HD 29985 b","HD 29985",70.5216589,-33.9210696,"Radial Velocity",2022,31.27070000
"HD 30177 b","HD 30177",70.4770964,-58.0208085,"Radial Velocity",2002,55.58670000
"HD 30177 c","HD 30177",70.4770964,-58.0208085,"Radial Velocity",2016,55.58670000
"HD 30562 b","HD 30562",72.1529519,-5.6751152,"Radial Velocity",2009,26.15970000
"HD 30669 b","HD 30669",72.1198522,-28.4190757,"Radial Velocity",2014,58.08440000
"HD 30856 b","HD 30856",72.5745099,-24.3689282,"Radial Velocity",2011,131.19900000
"HD 31253 b","HD 31253",73.6822877,12.3520103,"Radial Velocity",2010,58.14380000
"HD 31527 b","HD 31527",73.9096193,-23.2413163,"Radial Velocity",2019,38.44730000
"HD 31527 c","HD 31527",73.9096193,-23.2413163,"Radial Velocity",2019,38.44730000
"HD 31527 d","HD 31527",73.9096193,-23.2413163,"Radial Velocity",2019,38.44730000
"HD 3167 b","HD 3167",8.7401487,4.3807215,"Transit",2016,47.28990000
"HD 3167 c","HD 3167",8.7401487,4.3807215,"Transit",2016,47.28990000
"HD 3167 d","HD 3167",8.7401487,4.3807215,"Radial Velocity",2017,47.28990000
"HD 3167 e","HD 3167",8.7401487,4.3807215,"Radial Velocity",2022,47.28990000
"HD 32518 b","HD 32518",77.4037569,69.6391355,"Radial Velocity",2009,122.11500000
"HD 32963 b","HD 32963",76.9820146,26.3276805,"Radial Velocity",2015,38.07860000
"HD 330075 b","HD 330075",237.4054997,-49.9639199,"Radial Velocity",2004,45.29890000
"HD 331093 b","HD 331093",295.6200054,31.7395451,"Radial Velocity",2021,50.19280000
"HD 33142 b","HD 33142",76.8980559,-13.9863374,"Radial Velocity",2011,121.37500000
"HD 33142 c","HD 33142",76.8980559,-13.9863374,"Radial Velocity",2016,121.37500000
"HD 33142 d","HD 33142",76.8980559,-13.9863374,"Radial Velocity",2022,121.37500000
"HD 332231 b","HD 332231",306.7411340,33.7443882,"Transit",2020,80.66650000
"HD 33283 b","HD 33283",77.0044889,-26.7976689,"Radial Velocity",2006,89.86230000
"HD 33564 b","HD 33564",80.6378979,79.2318488,"Radial Velocity",2005,20.95310000
"HD 33844 b","HD 33844",78.1505649,-14.9509775,"Radial Velocity",2015,105.77900000
"HD 33844 c","HD 33844",78.1505649,-14.9509775,"Radial Velocity",2015,105.77900000
"HD 34445 b","HD 34445",79.4207483,7.3527156,"Radial Velocity",2009,46.09070000
"HD 34445 c","HD 34445",79.4207483,7.3527156,"Radial Velocity",2017,46.09070000
"HD 34445 d","HD 34445",79.4207483,7.3527156,"Radial Velocity",2017,46.09070000
"HD 34445 e","HD 34445",79.4207483,7.3527156,"Radial Velocity",2017,46.09070000
"HD 34445 f","HD 34445",79.4207483,7.3527156,"Radial Velocity",2017,46.09070000
"HD 34445 g","HD 34445",79.4207483,7.3527156,"Radial Velocity",2017,46.09070000
"HD 35759 b","HD 35759",82.8886636,64.3183753,"Radial Velocity",2016,71.24230000
"HD 35843 b","HD 35843",81.3488924,-44.4312849,"Radial Velocity",2025,69.60260000
"HD 35843 c","HD 35843",81.3488924,-44.4312849,"Transit",2025,69.60260000
"HD 360 b","HD 360",2.0729030,-8.8242618,"Radial Velocity",2021,111.54200000
"HD 36384 b","HD 36384",84.9319998,75.0439884,"Radial Velocity",2023,209.30900000
"HD 3651 b","HD 3651",9.8387218,21.2488844,"Radial Velocity",2003,11.13360000
"HD 37124 b","HD 37124",84.2599947,20.7289784,"Radial Velocity",2002,31.66340000
"HD 37124 c","HD 37124",84.2599947,20.7289784,"Radial Velocity",2002,31.66340000
"HD 37124 d","HD 37124",84.2599947,20.7289784,"Radial Velocity",2005,31.66340000
"HD 37605 b","HD 37605",85.0074276,6.0595116,"Radial Velocity",2004,46.78640000
"HD 37605 c","HD 37605",85.0074276,6.0595116,"Radial Velocity",2012,46.78640000
"HD 3765 b","HD 3765",10.2072994,40.1842918,"Radial Velocity",2021,17.92600000
"HD 38283 b","HD 38283",84.2605324,-73.6998131,"Radial Velocity",2010,38.06150000
"HD 38529 b","HD 38529",86.6451363,1.1675866,"Radial Velocity",2000,42.35380000
"HD 38529 c","HD 38529",86.6451363,1.1675866,"Radial Velocity",2000,42.35380000
"HD 38801 b","HD 38801",86.9963141,-8.3280256,"Radial Velocity",2009,91.43490000
"HD 39091 b","HD 39091",84.2992798,-80.4646041,"Radial Velocity",2001,18.27020000
"HD 39194 b","HD 39194",86.1290710,-70.1382377,"Radial Velocity",2021,26.41310000
